hospital_id,03020101-Col1,03020101-Col2,03020101-Col3,03020101-Col4,03020101-Col5,03020101-Col6,03020101-Col7,03020101-Col8,03020101-Col9,03020101-Col10,03020101-Col11,03020101-Col12,03020101-Col13,03020101-Col14,03020101-Col15,03020101-Col16,03020101-Col17,03020101-Col18,03020101-Col19,03020101-Col20,03020101-Col21,03020101-Col22,03020201-Col1,03020201-Col2,03020201-Col3,03020201-Col4,03020201-Col20,03020201-Col21,03020201-Col22,03020301-Col1,03020301-Col2,03020301-Col3,03020301-Col4,03020301-Col5,03020301-Col6,03020301-Col7,03020301-Col8,03020301-Col9,03020301-Col10,03020301-Col11,03020301-Col12,03020301-Col13,03020301-Col14,03020301-Col15,03020301-Col16,03020301-Col17,03020301-Col18,03020301-Col19,03020301-Col20,03020301-Col21,03020301-Col22,03020402-Col1,03020402-Col2,03020402-Col3,03020402-Col4,03020402-Col5,03020402-Col6,03020402-Col7,03020402-Col8,03020402-Col9,03020402-Col10,03020402-Col11,03020402-Col12,03020402-Col13,03020402-Col14,03020402-Col15,03020402-Col16,03020402-Col17,03020402-Col18,03020402-Col19,03020402-Col20,03020402-Col21,03020402-Col22,03020403-Col1,03020403-Col10,03020403-Col11,03020403-Col12,03020403-Col13,03020403-Col14,03020403-Col15,03020403-Col16,03020403-Col17,03020403-Col18,03020403-Col19,03020403-Col20,03020403-Col21,03020403-Col22,03020401-Col1,03020401-Col2,03020401-Col3,03020401-Col4,03020401-Col5,03020401-Col6,03020401-Col7,03020401-Col8,03020401-Col9,03020401-Col10,03020401-Col11,03020401-Col12,03020401-Col13,03020401-Col14,03020401-Col15,03020401-Col16,03020401-Col17,03020401-Col18,03020401-Col19,03020401-Col20,03020401-Col21,03020401-Col22,03040210-Col1,03040210-Col5,03040210-Col6,03040210-Col7,03040210-Col8,03040210-Col9,03040210-Col10,03040210-Col11,03040210-Col12,03040210-Col13,03040210-Col14,03040210-Col15,03040210-Col21,03040210-Col22,03040220-Col1,03040220-Col2,03040220-Col3,03040220-Col4,03040220-Col5,03040220-Col6,03040220-Col7,03040220-Col8,03040220-Col9,03040220-Col10,03040220-Col11,03040220-Col12,03040220-Col13,03040220-Col14,03040220-Col15,03040220-Col16,03040220-Col17,03040220-Col18,03040220-Col19,03040220-Col21,03040220-Col22,04040100-Col1,04040100-Col7,04040100-Col8,04040100-Col9,04040100-Col10,04040100-Col11,04040100-Col12,04040100-Col13,04040100-Col21,04040100-Col22,04025010-Col1,04025010-Col2,04025010-Col3,04025010-Col4,04025010-Col5,04025010-Col6,04025010-Col7,04025010-Col8,04025010-Col9,04025010-Col10,04025010-Col11,04025010-Col12,04025010-Col13,04025010-Col14,04025010-Col15,04025010-Col16,04025010-Col17,04025010-Col18,04025010-Col19,04025010-Col20,04025010-Col21,04025010-Col22,04025020-Col1,04025020-Col2,04025020-Col3,04025020-Col4,04025020-Col5,04025020-Col6,04025020-Col7,04025020-Col8,04025020-Col9,04025020-Col10,04025020-Col11,04025020-Col12,04025020-Col13,04025020-Col14,04025020-Col15,04025020-Col16,04025020-Col17,04025020-Col18,04025020-Col19,04025020-Col20,04025020-Col21,04025020-Col22,03020501-Col1,03020501-Col2,03020501-Col3,03020501-Col4,03020501-Col5,03020501-Col6,03020501-Col7,03020501-Col8,03020501-Col9,03020501-Col10,03020501-Col11,03020501-Col12,03020501-Col13,03020501-Col14,03020501-Col15,03020501-Col16,03020501-Col17,03020501-Col18,03020501-Col19,03020501-Col20,03020501-Col21,03020501-Col22,03020702-Col1,03020702-Col2,03020702-Col3,03020702-Col4,03020702-Col5,03020702-Col6,03020702-Col7,03020702-Col8,03020702-Col9,03020702-Col10,03020702-Col11,03020702-Col12,03020702-Col13,03020702-Col14,03020702-Col15,03020702-Col16,03020702-Col17,03020702-Col18,03020702-Col19,03020702-Col20,03020702-Col21,03020702-Col22,04025030-Col1,04025030-Col2,04025030-Col3,04025030-Col4,04025030-Col5,04025030-Col6,04025030-Col7,04025030-Col8,04025030-Col9,04025030-Col10,04025030-Col11,04025030-Col12,04025030-Col13,04025030-Col14,04025030-Col15,04025030-Col16,04025030-Col17,04025030-Col18,04025030-Col19,04025030-Col21,04025030-Col22,04025040-Col1,04025040-Col2,04025040-Col3,04025040-Col4,04025040-Col5,04025040-Col6,04025040-Col7,04025040-Col8,04025040-Col9,04025040-Col10,04025040-Col11,04025040-Col12,04025040-Col13,04025040-Col14,04025040-Col15,04025040-Col16,04025040-Col17,04025040-Col18,04025040-Col19,04025040-Col20,04025040-Col21,04025040-Col22,04040200-Col1,04040200-Col7,04040200-Col8,04040200-Col9,04040200-Col10,04040200-Col11,04040200-Col12,04040200-Col13,04040200-Col14,04040200-Col15,04040200-Col20,04040200-Col21,04040200-Col22,04025050-Col1,04025050-Col2,04025050-Col3,04025050-Col4,04025050-Col5,04025050-Col6,04025050-Col7,04025050-Col8,04025050-Col9,04025050-Col10,04025050-Col11,04025050-Col12,04025050-Col13,04025050-Col14,04025050-Col15,04025050-Col16,04025050-Col17,04025050-Col18,04025050-Col19,04025050-Col20,04025050-Col21,04025050-Col22,03020604-Col1,03020604-Col2,03020604-Col3,03020604-Col4,03020604-Col5,03020604-Col6,03020604-Col7,03020604-Col8,03020604-Col9,03020604-Col10,03020604-Col11,03020604-Col12,03020604-Col13,03020604-Col14,03020604-Col15,03020604-Col16,03020604-Col17,03020604-Col18,03020604-Col19,03020604-Col20,03020604-Col21,03020604-Col22,03020908-Col1,03020908-Col2,03020908-Col3,03020908-Col4,03020908-Col5,03020908-Col6,03020908-Col7,03020908-Col8,03020908-Col9,03020908-Col10,03020908-Col11,03020908-Col12,03020908-Col13,03020908-Col14,03020908-Col15,03020908-Col16,03020908-Col17,03020908-Col18,03020908-Col19,03020908-Col20,03020908-Col21,03020908-Col22,03030250-Col1,03030250-Col2,03030250-Col3,03030250-Col4,03030250-Col5,03030250-Col6,03030250-Col7,03030250-Col8,03030250-Col9,03030250-Col10,03030250-Col11,03030250-Col12,03030250-Col13,03030250-Col14,03030250-Col15,03030250-Col16,03030250-Col17,03030250-Col18,03030250-Col19,03030250-Col20,03030250-Col21,03030250-Col22,03030260-Col1,03030260-Col2,03030260-Col3,03030260-Col4,03030260-Col5,03030260-Col6,03030260-Col7,03030260-Col8,03030260-Col9,03030260-Col10,03030260-Col11,03030260-Col12,03030260-Col13,03030260-Col14,03030260-Col15,03030260-Col16,03030260-Col17,03030260-Col18,03030260-Col19,03030260-Col20,03030260-Col21,03030260-Col22,03030270-Col1,03030270-Col2,03030270-Col3,03030270-Col4,03030270-Col5,03030270-Col6,03030270-Col7,03030270-Col8,03030270-Col9,03030270-Col10,03030270-Col11,03030270-Col12,03030270-Col13,03030270-Col14,03030270-Col15,03030270-Col16,03030270-Col17,03030270-Col18,03030270-Col19,03030270-Col20,03030270-Col21,03030270-Col22,03030280-Col1,03030280-Col2,03030280-Col3,03030280-Col4,03030280-Col5,03030280-Col6,03030280-Col7,03030280-Col8,03030280-Col9,03030280-Col10,03030280-Col11,03030280-Col12,03030280-Col13,03030280-Col14,03030280-Col15,03030280-Col16,03030280-Col17,03030280-Col18,03030280-Col19,03030280-Col20,03030280-Col21,03030280-Col22,03040240-Col1,03040240-Col2,03040240-Col3,03040240-Col4,03040240-Col5,03040240-Col6,03040240-Col7,03040240-Col8,03040240-Col9,03040240-Col10,03040240-Col11,03040240-Col12,03040240-Col13,03040240-Col14,03040240-Col15,03040240-Col16,03040240-Col17,03040240-Col18,03040240-Col19,03040240-Col20,03040240-Col21,03040240-Col22,04025060-Col1,04025060-Col2,04025060-Col3,04025060-Col4,04025060-Col5,04025060-Col6,04025060-Col7,04025060-Col8,04025060-Col9,04025060-Col10,04025060-Col11,04025060-Col12,04025060-Col13,04025060-Col14,04025060-Col15,04025060-Col16,04025060-Col17,04025060-Col18,04025060-Col19,04025060-Col20,04025060-Col21,04025060-Col22,03020806-Col1,03020806-Col2,03020806-Col3,03020806-Col4,03020806-Col5,03020806-Col6,03020806-Col7,03020806-Col8,03020806-Col9,03020806-Col10,03020806-Col11,03020806-Col12,03020806-Col13,03020806-Col14,03020806-Col15,03020806-Col16,03020806-Col17,03020806-Col18,03020806-Col19,03020806-Col20,03020806-Col21,03020806-Col22,01080003-Col1,01080003-Col2,01080003-Col3,01080003-Col4,01080003-Col5,01080003-Col6,01080003-Col7,01080003-Col8,01080003-Col9,01080004-Col1,01080004-Col2,01080004-Col3,01080004-Col4,01080004-Col5,01080004-Col6,01080004-Col7,01080004-Col8,01080004-Col9,04021101-Col1,04021101-Col2,04021101-Col3,04021101-Col4,04021101-Col5,04021101-Col6,04021101-Col7,04021101-Col8,04021101-Col9,04021101-Col10,04021101-Col11,04021101-Col12,04021101-Col13,04021101-Col14,04021101-Col15,04021101-Col16,04021101-Col17,04021101-Col18,04021101-Col19,04021101-Col20,04021101-Col21,04021101-Col22,04021103-Col1,04021103-Col2,04021103-Col3,04021103-Col4,04021103-Col5,04021103-Col6,04021103-Col7,04021103-Col8,04021103-Col9,04021103-Col10,04021103-Col11,04021103-Col12,04021103-Col13,04021103-Col14,04021103-Col15,04021103-Col16,04021103-Col17,04021103-Col18,04021103-Col19,04021103-Col20,04021103-Col21,04021103-Col22,04021102-Col1,04021102-Col2,04021102-Col3,04021102-Col4,04021102-Col5,04021102-Col6,04021102-Col7,04021102-Col8,04021102-Col9,04021102-Col10,04021102-Col11,04021102-Col12,04021102-Col13,04021102-Col14,04021102-Col15,04021102-Col16,04021102-Col17,04021102-Col18,04021102-Col19,04021102-Col20,04021102-Col21,04021102-Col22,04021104-Col1,04021104-Col2,04021104-Col3,04021104-Col4,04021104-Col5,04021104-Col6,04021104-Col7,04021104-Col8,04021104-Col9,04021104-Col10,04021104-Col11,04021104-Col12,04021104-Col13,04021104-Col14,04021104-Col15,04021104-Col16,04021104-Col17,04021104-Col18,04021104-Col19,04021104-Col20,04021104-Col21,04021104-Col22,04040300-Col1,04040300-Col2,04040300-Col3,04040300-Col4,04040300-Col5,04040300-Col6,02021707-Col1,02021707-Col2,02021707-Col3,02021707-Col4,02021707-Col5,02021707-Col6,03030290-Col1,04040400-Col1,04025070-Col1,04025070-Col2,04025070-Col3
124105,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,336,3,9,1,3,12,25,45,23,39,24,44,35,26,15,8,9,13,2,99,237,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
124115,53,,12,6,6,8,2,2,4,3,2,2,2,1,,,2,,1,21,32,52,,,,,,,,25,,3,3,1,,,,2,1,1,,,4,5,,1,2,2,12,13,23,10,,,,1,,,,,1,1,1,1,,2,,,3,,4,6,10,3,,,,,,3,,,,,3,,3,194,10,39,30,15,9,9,7,5,7,8,8,13,7,9,6,5,7,,86,108,190,24,,2,7,5,5,2,2,1,,,,24,24,1,,,,,,1,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5771,108,278,220,285,425,459,415,299,422,453,513,493,434,298,202,157,142,168,2442,3329,5685,,,,,,,,,,,,,,,,,,,,,,,578,,,3,9,59,105,77,69,55,72,54,43,16,9,1,3,1,2,578,574,1,,,,,,,,,,,1,,,,,,,,,1,1,2,2,,,,,,,,,,2,2,90,4,,,4,24,18,13,8,5,6,5,3,,,,,,,2,88,89,225,,3,9,7,32,31,22,21,28,20,17,9,16,4,2,2,1,1,60,165,219,31,,,6,1,3,5,2,4,3,3,1,,1,1,,1,,,11,20,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,777,16,13,11,8,37,72,50,71,72,88,54,78,70,35,20,34,14,34,341,436,753,1,,,,1,,,,,4,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,,51,,,,3,,16,,,,22,,,,
124120,14,,5,1,2,,1,1,,,1,,1,1,1,,,,,4,10,14,100,38,54,8,66,34,100,24,,2,4,1,,1,1,,,,1,1,,2,,3,,8,13,11,24,62,,2,6,15,3,3,,2,2,3,2,2,5,3,1,6,3,4,25,37,62,28,1,,1,3,,4,2,3,8,6,18,10,28,599,30,102,80,43,46,27,18,13,23,27,35,32,25,25,23,22,16,12,236,363,599,12,,2,2,3,3,2,,,,,,12,12,31,,,1,,4,3,3,7,3,2,2,2,4,,,,,,31,31,1,,,1,,,,,1,1,2,,,,,,2,,,,,,,,,,,,,2,,2,0,,,,,,,,,,,,,,,,,,,,,,5828,65,236,242,281,409,303,206,249,292,418,516,614,525,381,322,327,202,240,2302,3526,5828,428,21,16,3,,,,2,6,11,13,20,23,56,67,45,50,39,56,155,273,428,126,,,,2,8,17,16,11,26,17,6,12,6,3,1,1,,,126,126,2,,,,,,2,,,,,,,,,,,,,1,1,2,1,,,1,,,,,,,,1,1,281,,,,2,49,44,21,33,30,27,26,23,14,6,2,3,1,,,281,281,778,136,274,103,59,65,22,15,17,10,12,13,20,8,4,2,7,4,7,253,525,778,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,285,,0,9,10,9,14,4,5,5,17,31,25,38,39,36,18,12,13,89,196,285,2,,,,,,,,,,,1,,1,,,,,,1,1,2,719,23,13,25,22,39,42,34,41,38,43,49,63,48,45,67,54,37,36,324,395,719,0,,,,,,,,,8,,3,2,3,,,,,231,,,,,1,2,1,1,3,15,15,23,28,32,25,34,24,27,72,159,231,203,,,,1,1,2,2,3,16,8,13,26,21,24,16,24,23,23,76,127,203,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,362,916,0,,
124125,1030,109,216,141,87,63,37,38,30,27,65,44,49,44,24,30,14,4,8,447,583,1030,70,26,40,4,35,35,70,107,4,18,6,3,,,2,2,5,5,5,3,6,4,11,5,10,18,53,54,107,104,,,8,9,6,5,2,2,1,3,6,11,14,8,6,5,6,12,44,60,104,48,,1,,1,2,5,18,3,9,9,39,9,48,298,29,55,31,20,8,8,8,6,7,10,26,16,10,14,14,12,12,12,127,171,298,1,,,,1,,,,,,,,1,1,15,,,,,1,2,3,2,3,,1,,,3,,,,,15,15,,,,,,,,,,,8,,,,,2,1,,1,,,,,1,1,,,2,,4,4,8,,,,,,,,,,,,,,,,,,,,,,,7135,99,301,308,404,473,376,295,277,379,545,692,566,529,510,447,330,304,300,2697,4438,7135,,,,,,,,,,,,,,,,,,,,,,,120,,,,1,9,19,15,12,14,6,17,12,4,7,2,1,1,,120,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28,,,,,5,7,4,1,4,,2,1,,1,2,,1,,,28,28,872,152,270,74,26,45,45,42,51,22,48,32,17,13,15,3,5,10,2,292,580,872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193,,,,,5,15,28,12,20,24,17,19,18,11,14,9,,1,50,143,193,,,,,,,,,,15,,4,1,6,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1187,,1805,,31,,,,,,,,5,,,,
124130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,996,3,25,43,45,60,82,81,49,54,61,84,75,77,39,50,59,46,63,396,600,996,,,,,,,,,,,,,,,,,,,,,,,104,,2,3,2,14,12,7,17,8,17,13,5,2,,,1,,1,104,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,165,1,1,1,6,22,34,36,17,18,10,11,5,1,1,,1,,,,165,165,248,3,9,6,30,13,25,20,19,36,18,7,17,18,17,9,0,,1,49,199,248,205,,,6,8,16,19,24,27,18,29,17,20,7,6,5,,1,2,81,124,197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589,12,6,8,5,22,47,34,86,87,39,63,33,54,21,21,16,16,19,234,355,586,,,,,,,,,,2,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,
124140,135,9,33,17,7,9,3,9,6,9,5,7,8,9,3,,,,1,57,78,122,2,,2,,1,1,2,2,,1,,,,,,,,,,,,,,,1,,1,1,2,18,,,1,1,2,,1,,,,,,2,,9,2,,,5,13,18,4,,,,,,,1,1,1,1,4,,4,56,1,12,5,4,4,3,,2,6,1,5,1,4,1,1,3,1,2,28,28,54,1,,,,,,,,,,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2732,35,143,162,164,221,98,153,157,185,177,248,196,187,187,137,96,92,94,1207,1525,2479,5,1,,,,,,,,1,,1,,,,1,,,1,4,1,5,70,,,,1,6,9,9,2,5,12,8,3,5,2,3,3,,2,70,67,1,,,,,,1,,,,,,,,,,,,,,1,1,,,,,,,,,,,,,,30,,,,,4,2,2,4,6,5,4,1,1,,1,,,,2,28,26,212,14,23,16,34,27,10,28,19,14,6,6,4,2,2,6,,,1,44,168,189,7,,,,,2,,,,4,,,,1,,,,,,,7,7,,,,,,,,,,,,,,,,,,,,,,,25,,1,1,2,2,1,2,1,3,2,2,2,2,1,1,2,,,12,13,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,,,2,2,1,1,6,5,2,5,12,9,13,12,8,5,,2,24,61,85,9,,,1,1,,1,,,1,,,,,2,,1,1,1,5,4,9,324,2,9,19,12,13,18,45,28,25,34,37,19,27,11,13,5,4,3,131,193,312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,39,,,,3,,7,,,,16,,,,
124145,439,15,41,29,17,28,30,35,30,29,34,43,17,24,15,20,16,6,10,181,258,419,0,,,,,,,12,1,,,,,,,,,,1,,3,,,1,2,4,5,7,12,13,,1,2,3,,1,,,1,1,,1,1,1,,1,,,6,7,13,9,,,,,,1,1,2,5,,5,4,9,85,9,18,14,5,1,1,1,2,3,5,3,3,3,4,4,2,4,3,28,57,81,11,,3,1,2,2,1,,1,,1,,11,11,10,,,,3,,,,1,1,2,1,,2,,,,,,10,10,0,,,,,,,,,,1,,,,,,,1,,,,,,,,,,,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,3146,50,155,205,161,225,165,160,212,248,261,328,167,190,149,177,124,72,97,1233,1913,3025,3,2,,1,,,,,,,,,,,,,,,,2,1,2,220,,1,1,7,25,29,19,38,26,30,24,10,3,1,2,3,1,,220,220,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,23,,,,0,7,4,4,5,2,1,,,,,,,,,,23,23,264,24,38,11,10,9,14,15,23,19,15,19,8,12,14,10,7,4,12,90,174,253,1,,,,,,1,,,,,,,,,,,,,1,,1,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,95,,1,4,2,1,1,2,3,6,4,14,11,9,4,16,7,8,2,41,54,94,0,,,,,,,,,,,,,,,,,,,,,,1200,21,10,30,,94,70,69,83,49,69,46,59,93,123,104,77,91,112,508,692,1198,2,,,2,,,,,,4,,2,,2,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,49,,99,,,,11,,19,,,,118,,0,,
124210,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,0,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,
124380,1622,136,367,246,159,155,89,70,77,78,63,45,45,37,24,11,9,8,3,726,896,1621,104,31,61,12,49,55,104,128,3,7,7,1,5,6,,4,10,4,5,15,8,17,14,8,4,10,51,77,128,122,,,17,30,9,1,2,6,1,5,3,13,2,10,8,7,2,6,62,60,122,52,,,,2,,17,16,3,5,9,29,23,52,895,62,180,85,57,46,59,30,33,36,42,54,44,41,28,33,17,21,27,388,507,883,85,1,18,28,16,13,5,4,,,,,85,85,63,1,,,,2,9,5,11,8,9,8,5,4,,1,,,,63,63,,,,,,,,,,,3,,,,,,1,,1,,1,,,,,,,,,3,,3,,,,,,,,,,,,,,,,,,,,,,,7337,117,371,397,489,608,494,429,560,520,553,615,556,417,344,322,204,160,181,3084,4253,7337,22,,,,,,1,1,,,1,1,4,5,6,2,1,,,3,19,22,649,,,2,8,70,92,77,84,84,107,38,47,14,4,12,6,3,1,649,649,5,,,,,2,,2,,,1,,,,,,,,,,5,5,1,,,1,,,,,,,,1,1,63,8,21,12,5,1,5,3,4,1,1,1,,1,,,,,,27,36,63,576,97,173,97,43,32,40,33,19,18,6,8,5,3,1,,,1,,213,363,576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,1,,1,1,1,,,1,2,1,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81,,,1,5,10,3,2,7,2,10,4,11,13,4,3,3,1,2,26,55,81,,,,,,,,,,,,,,,,,,,,,,,207,3,5,6,2,19,11,11,25,24,14,21,14,10,10,17,7,5,3,82,125,207,,,,,,,,,,,,,,,,,,,34,,7,4,1,3,3,3,2,1,1,4,1,2,,,,1,1,13,21,34,266,28,76,18,9,8,11,5,13,7,19,18,6,8,10,5,8,9,8,105,161,266,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1381,,1235,,,,,,,,,,2,,,,
